,X,Y,frame,track_ID,pred_0,pred_1,LocErrs0,LocErrs1
0,0.23439068847025288,-0.08920516608985396,0,0,0.840738876728303,0.15926112327169742,0.02132765954949897,0.01999268667144375
1,0.1876171438485575,-0.07046887925567426,1,0,0.9546949028390596,0.0453050971609406,0.021758971886497894,0.023872075834494758
2,0.23383932697640183,-0.056534166507069245,2,0,0.9505852746966661,0.04941472530333429,0.020291263204426004,0.017800917077180074
3,0.15671356672350745,-0.05573700322661572,3,0,0.8876782073193015,0.11232179268069849,0.02224108677312596,0.017470219881072356
4,0.18573246190592702,-0.02749755826955972,4,0,0.8265154076692096,0.17348459233079075,0.018352938133469634,0.017985409836585475
5,0.5969708886325054,0.1441942345081603,0,1,0.0005971991305932227,0.9994028008694068,0.020529096565499623,0.02390096074472705
6,0.34119906839758457,-0.13498153278647104,1,1,4.9490964986782744e-05,0.9999505090350134,0.018297783376297255,0.01848948715314443
7,0.2826701011501087,-0.2622846816949567,2,1,0.0005966852806396757,0.9994033147193604,0.017326967857916552,0.024079026320326276
8,0.46828429925096954,-0.02815366444637529,3,1,0.000273907475185054,0.999726092524815,0.021577325953938756,0.017482410736730573
9,0.5633776494252714,0.10702252869152572,4,1,0.035121272896758815,0.9648787271032413,0.01985785209644572,0.01873317511011048
10,0.014787782861638822,-0.5684853592355857,0,2,0.06522426403745847,0.9347757359625416,0.022032228004192286,0.021263391505601394
11,0.11099930675330108,-0.44116339498959584,1,2,0.004774240193660887,0.9952257598063392,0.01973067614512402,0.017066633103560245
12,0.2186816831842905,-0.5394281725784877,2,2,0.0004963857468122661,0.9995036142531878,0.02100331676255014,0.02046629022747479
13,0.4924612035829385,-0.5798949048647019,3,2,0.0005820919808010415,0.999417908019199,0.021215716823226892,0.023553631024653267
14,0.6190564566391739,-0.5832737292845337,4,2,0.055561518922519135,0.944438481077481,0.019213598517869367,0.019989796870541227
15,0.9746958054575494,-0.7181183799123886,0,3,0.9182963666319749,0.08170363336802496,0.018085348796035298,0.023464528304258506
16,0.9404235788442676,-0.7484988773276764,1,3,0.9768642604850188,0.02313573951498063,0.018977825763659306,0.020128948650808113
17,0.9362556377549728,-0.7109247661471798,2,3,0.971082096119002,0.028917903880997783,0.019035949154581913,0.020532632529297618
18,0.9470726975331458,-0.7672460436690083,3,3,0.8829537127699469,0.11704628723005245,0.019464290775975553,0.01900542983832524
19,0.895934674789345,-0.6951803763770535,4,3,0.5235446818382512,0.4764553181617487,0.02182524200479001,0.02190145210053659
20,0.08155615631746305,-0.464914398585212,0,4,0.9860787280481077,0.013921271951892494,0.019037471584451366,0.01865384292984129
21,0.05196382020388785,-0.4631790774801249,1,4,0.9944482192663816,0.005551780733618813,0.019419252211255063,0.01710789501217243
22,0.08286983608005971,-0.4948166408239406,2,4,0.9937421407880014,0.006257859211998897,0.021329018574464762,0.022443409138683843
23,0.09232125978283191,-0.4825678324543825,3,4,0.9742163654417745,0.025783634558225813,0.017429461851071398,0.022662785423470798
24,0.11730528795385985,-0.4337034516837136,4,4,0.7816134098689164,0.21838659013108436,0.019821434141727056,0.020722809560500547
25,0.8936503965929717,0.913284708891794,0,5,0.9495720441292792,0.05042795587072065,0.018936245663940345,0.02069723198979144
26,0.8437971268617093,0.8676459292024146,1,5,0.9729658827469075,0.02703411725309288,0.0213706194392223,0.019681970825158927
27,0.882892431476845,0.8887458131510168,2,5,0.9774622535748262,0.022537746425173748,0.02206602553102276,0.02055155318432296
28,0.8402296757519014,0.917527230065197,3,5,0.9268775986484519,0.07312240135154797,0.018610227044622056,0.01757769993805925
29,0.9114021604866847,0.8877659588402484,4,5,0.7737697140596953,0.22623028594030423,0.016980378599977017,0.021933486022004543
30,0.37108817175982756,0.6896745194803664,0,6,0.012213531931061049,0.987786468068939,0.019351794030471152,0.017626455473619202
31,0.39819720066046743,0.42291707170798926,1,6,4.1620376816271977e-05,0.9999583796231839,0.019023984486097913,0.01829134204993891
32,0.37262289487197,0.7461452465461349,2,6,0.00010365786592507039,0.9998963421340751,0.01909232271427676,0.01961746568377202
33,0.26556423264235435,0.9119340789411445,3,6,0.00023986445584165978,0.9997601355441584,0.021347667248744078,0.020350854826754472
34,0.3762279423835595,0.62017976193187,4,6,0.00315429433473291,0.9968457056652671,0.02086696450581307,0.019856646709237327
35,0.08287630021093488,-0.05126647789711338,0,7,0.06492051710221303,0.9350794828977871,0.02232621244022402,0.019893034550494
36,0.22982396973728372,-0.0854131603046523,1,7,0.0006154252743881365,0.9993845747256118,0.019422398416532784,0.020363228355390246
37,0.46551640770235503,-0.08765180175587982,2,7,0.46746268803153723,0.532537311968463,0.019451181366431862,0.02092744441888612
38,0.45254699512333096,-0.07634379338918401,3,7,0.774784664622408,0.2252153353775921,0.02055100933888201,0.021169839014236354
39,0.4472901820548584,-0.07709115649392326,4,7,0.7831488714977407,0.2168511285022593,0.019551442675522845,0.02488554522460152
40,0.6577229441704617,0.444334873533878,0,8,0.168622965145851,0.8313770348541492,0.021371326943952586,0.016842539740654673
41,0.664304756606484,0.3647639571736456,1,8,0.044247703423775424,0.9557522965762247,0.019050778207956545,0.021723104555448118
42,0.6018961535842517,0.549614852007945,2,8,0.0010188916282741316,0.998981108371726,0.018120882756130663,0.019273713169825665
43,0.7837763665304374,0.39597265007376037,3,8,0.00043864256677524316,0.9995613574332249,0.015864815470713903,0.019107757660931157
44,1.0004079501675993,0.45209728105763636,4,8,0.015386111172871825,0.9846138888271283,0.02157150935594987,0.01698083587236266
45,0.3328663314184589,-0.11349411892218866,0,9,0.028482191671625922,0.9715178083283741,0.021704885514041074,0.02292878915926505
46,0.26584019001480097,0.0967339500750555,1,9,0.0009332221568339102,0.9990667778431661,0.021601751869272157,0.020039181021580383
47,0.4614650115399451,0.16949474465088668,2,9,0.005547096959710736,0.9944529030402892,0.018800039551748922,0.023098628155628482
48,0.5269540369616014,0.1696479492209723,3,9,0.00018305002641266533,0.9998169499735874,0.02138104869077256,0.020014429084261234
49,0.18274675130571666,0.3263909812273033,4,9,0.00045937243982812893,0.9995406275601718,0.01825425354389537,0.02478274205420685
50,0.2496022198286798,-0.47277507349374437,0,10,0.1131367551866725,0.8868632448133275,0.021792468515294722,0.01798626940023341
51,0.3500480858361035,-0.519196519244462,1,10,0.016764903139845827,0.9832350968601542,0.02010610382888066,0.01668966536045147
52,0.24844251983793283,-0.47096864865290233,2,10,0.00919065539692329,0.9908093446030767,0.01946245271183814,0.023529523129985033
53,0.11017869746205473,-0.5138726510756003,3,10,0.010540620661378732,0.9894593793386212,0.01823092753400137,0.016698656290075827
54,0.02480495321478684,-0.5465475913072799,4,10,0.081089568590096,0.918910431409904,0.020787327645182437,0.022525609386705992
55,0.04386768431394367,0.515156582684264,0,11,0.03400878233744703,0.9659912176625529,0.020455258040636165,0.01837359645296504
56,0.11304252051290548,0.32378266898543673,1,11,0.003032296975865443,0.9969677030241345,0.020680486749961136,0.023051624763034746
57,0.05381932382962401,0.22115486495768705,2,11,0.10688366468350023,0.8931163353164997,0.01855417298059109,0.0186289461858833
58,0.11735897577094047,0.211244316510379,3,11,0.2009218893834836,0.7990781106165163,0.017146184935670248,0.019511279629038675
59,0.06912780687857836,0.1701460657181642,4,11,0.24733917924579568,0.7526608207542043,0.018263833116596375,0.020519937882401258
60,0.3629145559486884,-0.2952531050380206,0,12,0.062193314102341676,0.9378066858976583,0.015063809398337258,0.020828200323580452
61,0.38037041150093737,-0.1342966739288391,1,12,0.0033942630922304514,0.9966057369077694,0.017352123031178397,0.0187766560012063
62,0.5439192330660898,-0.07222690988720407,2,12,0.00030739305470925784,0.9996926069452906,0.019542594599536903,0.02239446207626742
63,0.3286321624353693,0.12450709015146069,3,12,4.118028447634508e-06,0.9999958819715524,0.021893755205275593,0.017992202534838728
64,0.17204931818242533,0.4394279709076973,4,12,0.0006491157160497978,0.9993508842839502,0.019967148866363717,0.020259538101350814
65,0.2869652505292071,-0.35004399400038433,0,13,0.10883615256446852,0.8911638474355315,0.024351134188242078,0.020455762192469005
66,0.3574433505710331,-0.40128661489294715,1,13,0.8963296535706642,0.10367034642933581,0.019729015453909645,0.018689704332672072
67,0.3904877189792575,-0.40243957947956255,2,13,0.9831211554907637,0.016878844509236074,0.019986796668299417,0.017059958489652475
68,0.3557921637383247,-0.39033848634453283,3,13,0.9891666827488061,0.010833317251193755,0.02025296737300154,0.021231361348700305
69,0.37388161400439984,-0.4148981146047105,4,13,0.9661149448350524,0.03388505516494763,0.022849407657942036,0.02164755299284144
70,0.3490655989608538,-0.5896586784821312,0,14,0.9809552152108347,0.0190447847891653,0.019671896578327814,0.01653021623885458
71,0.31992124476447464,-0.5984139030036684,1,14,0.9951863544804233,0.004813645519576788,0.020121906300557213,0.0250897353433779
72,0.3707240241089867,-0.5583567964775589,2,14,0.995666496105937,0.004333503894062821,0.01849864767199775,0.017765447929121558
73,0.33666278711162073,-0.5752254349383622,3,14,0.9944967071051992,0.005503292894800857,0.021528568837461765,0.017631822237644364
74,0.3145991165417565,-0.5592028603823508,4,14,0.9443022519378635,0.055697748062136385,0.018364666235223957,0.021976897014088996
75,0.022214534480835144,-0.8677847013294644,0,15,0.9905732966745272,0.009426703325472794,0.020169776131662702,0.01706644609920999
76,0.031186940382900222,-0.8470132566239038,1,15,0.9991111950661619,0.0008888049338380672,0.017918153114842152,0.01917194035470233
77,0.047994097073986816,-0.8737859459807878,2,15,0.9994272495231799,0.0005727504768204426,0.02047905627606476,0.018788391610176487
78,0.0030428907169418457,-0.8564742708148482,3,15,0.9980288347176121,0.0019711652823879737,0.0176414684182671,0.01843726467334681
79,0.01712765556819891,-0.8670466238339009,4,15,0.9848439131729803,0.015156086827019867,0.019931882656291363,0.016376002321966537
80,0.027731814110848085,-0.04002306239340414,0,16,0.007657960390936395,0.9923420396090636,0.019587572487628758,0.019782914611214585
81,0.2558746475397458,-0.20332610410490584,1,16,0.000995634684614323,0.9990043653153857,0.019881991955972945,0.016640565986390084
82,0.26713826048164,-0.28299572649278326,2,16,0.1149729986488036,0.8850270013511964,0.019719284132453285,0.018570607127086983
83,0.24033482284021482,-0.2880749925127969,3,16,0.11095101307159197,0.889048986928408,0.01904795605683071,0.02501959633932476
84,0.14515064126298022,-0.3298637808809146,4,16,0.0673107891986382,0.9326892108013617,0.018416226447182393,0.022565911541277985
85,0.9677372237107402,-0.6933031259662613,0,17,0.13532880151582324,0.8646711984841768,0.02483796158727375,0.020182185041393647
86,0.8573528991397449,-0.6798335648559789,1,17,0.04512387225550454,0.9548761277444957,0.022738940630739817,0.019008195820485314
87,0.9356380590023001,-0.7459165607420134,2,17,0.2668540564081159,0.7331459435918842,0.02165848600924049,0.01588756056107065
88,0.8916911980436267,-0.777765178905417,3,17,0.28323496754775795,0.7167650324522421,0.020162569948809994,0.018583320346689518
89,0.927348009188165,-0.7061322031151,4,17,0.28519031002287637,0.7148096899771238,0.020123025703802932,0.01823725935367359
90,0.7895074699134988,0.8612408265629886,0,18,0.9866004392149598,0.013399560785040596,0.020087285845960614,0.021010901343357785
91,0.7897051745651705,0.8698972762320965,1,18,0.9977392627928672,0.002260737207132491,0.020861686625506835,0.020431663882900807
92,0.7692774978399131,0.8357587207384569,2,18,0.9964989047090178,0.00350109529098223,0.022080341986244936,0.019808930342697244
93,0.8225675068885109,0.8505546756462524,3,18,0.9896833252226356,0.010316674777364145,0.01672930553151231,0.019408893786244608
94,0.8119207282150683,0.8794688117186416,4,18,0.9598779216522112,0.040122078347788505,0.02034433005598105,0.02200784997213254
95,0.7605637766240805,-0.3371083264774943,0,19,0.6512325166101053,0.3487674833898946,0.01882619109093325,0.022124901041304806
96,0.7753968190387903,-0.35482730520775285,1,19,0.5978962241345767,0.40210377586542306,0.022319921478008105,0.016934218712751643
97,0.802538087952891,-0.2922150914724319,2,19,0.018045568406808227,0.9819544315931916,0.01935909495926692,0.017825335561003807
98,0.903860755958101,-0.5767532041389248,3,19,0.0005114718603805983,0.9994885281396191,0.020343132847068165,0.02293269858007947
99,0.9627954026037661,-0.4256936499644399,4,19,0.04919227957507458,0.9508077204249252,0.0220056424556548,0.01965274613799418
100,0.9616414502087726,0.6211926440923622,0,20,0.022164903538021915,0.9778350964619782,0.01966293353339045,0.020882350149600548
101,0.8472242716337733,0.812805816974984,1,20,0.0007979156084806525,0.9992020843915193,0.019531047082014107,0.013924804183614192
102,0.711110039890046,0.885836761429126,2,20,0.4617400774239016,0.5382599225760983,0.018090580072348428,0.02385073108096419
103,0.7407392876231119,0.9202920012974829,3,20,0.7750035214922508,0.22499647850774906,0.023078651553224614,0.01680706521501011
104,0.7378949852695501,0.9186559894386652,4,20,0.783501791448981,0.21649820855101898,0.01929334840796247,0.021992235081045457
105,0.914031310693535,-0.6721885945566549,0,21,0.4052047678411815,0.5947952321588185,0.020212495947138198,0.022774226411555357
106,0.9382358892457421,-0.6281561728153165,1,21,0.31383952335814064,0.6861604766418593,0.0222650305115032,0.021695247096408837
107,0.8236982502223963,-0.6358275129128235,2,21,0.013524189111659741,0.9864758108883402,0.02112548750713817,0.024908596013739036
108,0.8401329561601402,-0.7369318598341461,3,21,0.147607293920521,0.852392706079479,0.021270793972901218,0.02185993948344031
109,0.8990171992064554,-0.7383186916596254,4,21,0.21405713876860083,0.785942861231399,0.022545510236353636,0.02045423026041608
110,0.6745606584007595,0.2992678427672559,0,22,0.06273432329058884,0.9372656767094112,0.018588039284212595,0.02216064870672957
111,0.5185707691341207,0.31123885867713436,1,22,0.0031243033375907806,0.9968756966624092,0.01874934654738778,0.02090197511448762
112,0.3750910334316536,0.418027416094539,2,22,0.0036132652388681376,0.9963867347611317,0.02016666894681152,0.018455077606292194
113,0.5435695849285433,0.4696724324048911,3,22,7.6803354454785e-06,0.9999923196645544,0.01944701209318892,0.02170667596424724
114,0.1870421341667579,0.7252066706702031,4,22,7.040653994696685e-05,0.999929593460053,0.0211403011404134,0.0208536430389148
115,0.44907980151714555,0.5644712369747353,0,23,0.9391664057268445,0.060833594273155066,0.0197230847969668,0.02136446358339937
116,0.5009585401587977,0.5686050874801888,1,23,0.9835245768483849,0.016475423151614554,0.0186409502570991,0.02391049930923614
117,0.4864768174045498,0.5501774291226557,2,23,0.9936901904959782,0.00630980950402143,0.020637058514096432,0.021682773455149868
118,0.45473560538256885,0.5348843445197413,3,23,0.9805957353224325,0.019404264677567114,0.018853033052860763,0.022488226758752176
119,0.49325882916114483,0.5137340274272574,4,23,0.8985651220223109,0.10143487797768856,0.019376014323428732,0.019335023867465297
120,0.7790490126296863,0.9032328031009159,0,24,0.4010412073150453,0.5989587926849547,0.022258810789757163,0.019416587577995213
121,0.7981620560911036,0.9324692437035699,1,24,0.29414303850749424,0.7058569614925059,0.0165356653726268,0.021737189074710693
122,0.7982892814119728,0.7407044751691132,2,24,0.0034341981430181284,0.996565801856982,0.021524416167457348,0.01930057780355219
123,0.8369693568197061,0.8780011752818007,3,24,0.0026650601049744184,0.9973349398950256,0.01690560998888464,0.021353984767177824
124,0.6294137478456889,0.9300946994513577,4,24,0.01856462534572714,0.9814353746542729,0.019168519995744874,0.01920833552213745
125,0.9511967686221616,-0.4061060965051948,0,25,0.9099614465198536,0.09003855348014657,0.017995838075113277,0.020209380705483653
126,0.9339658411218028,-0.3317798227491283,1,25,0.9516197922772467,0.048380207722753636,0.02004034661648888,0.02342336586946049
127,0.916753563792748,-0.36923073736220324,2,25,0.9841120067962069,0.015887993203793492,0.020028845979628927,0.020594866731130066
128,0.9332452386094714,-0.3940017869917882,3,25,0.9757095546760809,0.02429044532391945,0.02121749670105566,0.01844747153799446
129,0.8870064229445684,-0.4030519041280636,4,25,0.8462355930853612,0.1537644069146391,0.02176907323894953,0.018540051220205498
130,0.9556927290043242,0.47528609373458675,0,26,0.9250376204714863,0.07496237952851388,0.019950436889174767,0.019071012747075382
131,0.9531746685062334,0.4983732671940743,1,26,0.9328870566722558,0.06711294332774422,0.01831819019889328,0.02032813994045587
132,1.0108681841496057,0.4409715223575998,2,26,0.9409524740394279,0.05904752596057218,0.018622093046856695,0.02269988315060583
133,0.9553022166334963,0.46090325681543776,3,26,0.9474428361055703,0.05255716389442973,0.02118639326139489,0.020509227181770336
134,1.000210460800072,0.4335559199129989,4,26,0.8514357720468289,0.14856422795317112,0.019637812492379957,0.019209816563125152
135,0.8622928225517653,-0.48205982983046874,0,27,0.9857663262442807,0.014233673755719281,0.02239564849268247,0.019748142003435748
136,0.8874654427555363,-0.4932311980981497,1,27,0.9984450651559537,0.001554934844045806,0.0217202426195746,0.018410697057805087
137,0.8620103687058142,-0.5302980632277186,2,27,0.9984109685677912,0.0015890314322082847,0.02205550710215231,0.023652094469738538
138,0.8739772780883671,-0.47734978277585177,3,27,0.9971872832726134,0.002812716727386134,0.02367712558688023,0.017501173710952472
139,0.8857092947577249,-0.4766969607167285,4,27,0.9755962184005404,0.024403781599459357,0.02180104169944724,0.01881920537154879
140,0.24819944027936652,0.484548864683192,0,28,0.9788831756649045,0.021116824335095145,0.02144320259285396,0.017460003354926944
141,0.22985726653068553,0.4812069751181023,1,28,0.9915316146968978,0.008468385303101927,0.020591596756514726,0.020578017337071448
142,0.24520291404797054,0.45575057484762643,2,28,0.9795073429818009,0.020492657018198884,0.017333720366039716,0.02089572313183389
143,0.22991804338547897,0.4555744525468725,3,28,0.8398944696449537,0.16010553035504616,0.018065695595161926,0.01955734389842697
144,0.2880985569982536,0.6132699365927434,4,28,0.0064042397449778025,0.9935957602550219,0.02250889974886888,0.02065942843541344
145,0.21967360467115732,0.7473188070809408,0,29,0.9675560479194429,0.03244395208055674,0.017385867774673307,0.018806795185182117
146,0.27372395322763704,0.7717152871095858,1,29,0.981997432636749,0.018002567363250573,0.02206030503902052,0.016050052084784786
147,0.2449662575050795,0.7337797308409111,2,29,0.9969507023360765,0.0030492976639228623,0.020540001913688474,0.018556763446812202
148,0.22417981691934197,0.737620816263174,3,29,0.9948898756973731,0.005110124302626926,0.01926640656559558,0.02104456877583969
149,0.24528538501254302,0.7161003970270104,4,29,0.9581718435819949,0.041828156418004976,0.018941571589854295,0.02247815773039849
150,0.6886517227478239,0.8843375387364794,0,30,0.1109791026439404,0.8890208973560596,0.021612483435184866,0.02327446718515076
151,0.6688347006515714,0.9839800995644649,1,30,0.005334818994356349,0.9946651810056436,0.017677261384258097,0.019347201586741043
152,0.546889694334412,1.1383744169752295,2,30,0.001381646717393271,0.9986183532826067,0.017707070984771586,0.024042326020058083
153,0.7578443593007428,1.0876622773895335,3,30,0.013264532925670553,0.9867354670743295,0.019573138013777268,0.02066171167977598
154,0.8096616160620032,1.1346260134394317,4,30,0.1000782227927242,0.8999217772072757,0.024891065048810113,0.019404040733614063
155,0.17045274662734972,0.560726801354084,0,31,0.7630388811507818,0.236961118849218,0.018209114409700262,0.016369295783274437
156,0.17205453288044067,0.5891129937058195,1,31,0.8035835365452464,0.19641646345475336,0.02241830283875292,0.017847036084463492
157,0.18812890259232815,0.633373468761008,2,31,0.6212437056583381,0.3787562943416618,0.020922202893390206,0.022690903157817955
158,0.18796025041117645,0.6239734377192617,3,31,0.37209093405955374,0.6279090659404463,0.022882806645604874,0.018845644421651837
159,0.02122389910734867,0.49238807965862086,4,31,0.013108851239623064,0.986891148760377,0.018748532000541197,0.02034270808473885
160,0.37775531634035325,0.21133413400979048,0,32,0.0843332075610469,0.915666792438953,0.019822939887883674,0.02135727712727001
161,0.25722810570448684,0.2862218068850411,1,32,0.009058048730376574,0.9909419512696233,0.021178475009734587,0.018019023389450474
162,0.37949099472486225,0.25170689165474064,2,32,0.006062161616914159,0.9939378383830857,0.016934405478857793,0.021358026324471122
163,0.509128290469384,0.15334638050900823,3,32,0.01053697995976966,0.9894630200402303,0.01961779462336461,0.02287197071237704
164,0.47943142432016433,0.06642396468971365,4,32,0.0836931488755082,0.9163068511244917,0.019974856183672184,0.0197089216083948
165,0.6473786205004126,0.8952940815870875,0,33,0.381439748549443,0.6185602514505572,0.019451331381590897,0.020640144230868056
166,0.6218994680905743,0.871429406129912,1,33,0.26963966011049795,0.730360339889502,0.018660848317775782,0.019309089547548716
167,0.7996774791806853,0.9609603917727015,2,33,0.003107217862310211,0.9968927821376898,0.022771025924241066,0.016581653160944294
168,0.7301712024338677,1.0761391288279356,3,33,0.0045078861503630606,0.9954921138496369,0.0195927183164878,0.02172476274983472
169,0.9213058010443987,1.0316678222693827,4,33,0.027781393159044765,0.9722186068409554,0.02086791619430981,0.018368289066936144
170,0.8632599879071201,-1.1988352466292271,0,34,0.11431449579052637,0.8856855042094737,0.018336281611988654,0.021081583605526144
171,0.8470228205375201,-1.1052601566704734,1,34,0.0038428651743101466,0.9961571348256899,0.021287080705262317,0.020764051882261384
172,0.7319542226539989,-0.9289180344651002,2,34,0.00444502794922093,0.995554972050779,0.02075845829829154,0.019936120895782696
173,0.7931898416498546,-0.8732017099845581,3,34,0.01330189709103485,0.9866981029089651,0.01733244198416489,0.020784439497093937
174,0.8602923972901558,-0.7678654906218401,4,34,0.061194038418271486,0.9388059615817285,0.02256140220771312,0.019702187049220884
175,0.05621943250533751,-0.4928932792780787,0,35,0.11993220093565037,0.8800677990643496,0.018409302121382986,0.01933194099961679
176,0.14380168824133283,-0.549932921238186,1,35,0.02388664917837581,0.9761133508216241,0.023541962355034172,0.02117328650264372
177,0.10290161268574155,-0.45561274773760424,2,35,0.000268056827233134,0.9997319431727668,0.022257408931217946,0.01807775138437122
